template_id,canonical_sql,count
165,SELECT table_alias0.col_name FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias0.col_name = string AND table_alias1.col_name = string,4
166,SELECT table_alias0.col_name FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias1.col_name = ( SELECT MAX(col_name) FROM table_name ),4
167,SELECT table_alias0.col_name FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias1.col_name = num AND table_alias1.col_name = num,4
168,SELECT table_alias0.col_name FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias1.col_name = string GROUP BY table_alias0.col_name ORDER BY COUNT(table_alias0.col_name) DESC LIMIT num,4
169,"SELECT table_alias0.col_name, table_alias0.col_name FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name INNER JOIN table_name AS table_alias2 ON table_alias2.col_name = table_alias1.col_name WHERE table_alias2.col_name = string",4
170,"SELECT table_alias0.col_name, table_alias1.col_name FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name ORDER BY table_alias0.col_name DESC LIMIT num",4
171,"SELECT table_alias0.col_name, table_alias1.col_name FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias0.col_name = string",4
172,SELECT table_alias0.table_name FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias1.col_name = ( SELECT MAX(col_name) FROM table_name ),4
173,SELECT table_alias1.col_name FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name GROUP BY table_alias0.col_name ORDER BY COUNT(table_alias0.col_name) DESC LIMIT num,4
174,SELECT table_alias1.col_name FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias0.col_name = string AND table_alias0.col_name = string AND table_alias1.col_name = string,4
175,SELECT table_alias1.col_name FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias1.col_name = string AND table_alias0.col_name = string,4
176,"SELECT table_alias1.col_name, table_alias0.col_name FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias0.col_name = string",4
177,"SELECT table_alias1.col_name, table_alias0.col_name FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias1.col_name = string",4
178,"SELECT table_alias1.col_name, table_alias1.col_name FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name INNER JOIN table_name AS table_alias2 ON table_alias0.col_name = table_alias2.col_name WHERE table_alias2.col_name = string",4
179,SELECT table_alias1.date FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias0.col_name = string ORDER BY table_alias1.col_name DESC LIMIT num,4
180,SELECT table_alias2.col_name FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name INNER JOIN table_name AS table_alias2 ON table_alias1.col_name = table_alias2.col_name ORDER BY table_alias0.col_name DESC LIMIT num,4
181,SELECT table_alias2.col_name FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name INNER JOIN table_name AS table_alias2 ON table_alias2.col_name = table_alias1.col_name ORDER BY table_alias0.col_name DESC LIMIT num,4
182,"SELECT table_alias2.col_name, table_alias2.col_name FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name INNER JOIN table_name AS table_alias2 ON table_alias2.col_name = table_alias1.col_name WHERE table_alias0.col_name = string",4
183,SELECT AVG(col_name) FROM table_name,3
184,SELECT AVG(col_name) FROM table_name WHERE col_name = num,3
185,SELECT CAST(COUNT(CASE WHEN col_name = string THEN col_name ELSE NULL END) AS column_alias0) * num / COUNT(col_name) FROM table_name,3
186,SELECT CAST(COUNT(CASE WHEN table_alias0.col_name = string THEN table_alias1.col_name ELSE NULL END) AS column_alias0) * num / COUNT(table_alias1.col_name) FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name,3
187,SELECT CAST(SUM(CASE WHEN col_name = string THEN num ELSE num END) AS column_alias0) * num / COUNT(col_name) FROM table_name WHERE col_name = string,3
188,SELECT CAST(SUM(CASE WHEN table_alias1.col_name = num THEN table_alias0.col_name ELSE num END) - SUM(CASE WHEN table_alias1.col_name = num THEN table_alias0.col_name ELSE num END) AS column_alias0) * num / SUM(CASE WHEN table_alias1.col_name = num THEN table_alias0.col_name ELSE num END) FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name,3
189,"SELECT CAST(SUM(col_name(table_alias1.col_name = string, num, num)) AS column_alias0) * num / COUNT(table_alias0.col_name) FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name",3
190,SELECT CAST(SUM(table_alias1.col_name) AS column_alias0) / COUNT(table_alias1.col_name) FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias0.col_name = string,3
191,SELECT COUNT(DISTINCT col_name) FROM table_name WHERE col_name = string,3
192,SELECT COUNT(DISTINCT table_alias1.col_name) FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias0.col_name = string AND table_alias0.col_name = string,3
193,SELECT COUNT(DISTINCT table_alias2.col_name) FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name INNER JOIN table_name AS table_alias2 ON table_alias1.col_name = table_alias2.col_name WHERE table_alias0.col_name = string,3
194,SELECT COUNT(col_name) AS column_alias0 FROM table_name WHERE col_name = string,3
195,SELECT COUNT(col_name) AS column_alias0 FROM table_name WHERE col_name > num,3
196,SELECT COUNT(col_name) FROM table_name WHERE col_name = ( SELECT col_name FROM table_name WHERE col_name = string ),3
197,SELECT COUNT(col_name) FROM table_name WHERE col_name = num AND col_name LIKE string,3
198,SELECT COUNT(col_name) FROM table_name WHERE col_name = string AND col_name = num,3
199,SELECT COUNT(col_name) FROM table_name WHERE col_name > num AND col_name = boolean,3
200,SELECT COUNT(col_name) FROM table_name WHERE col_name LIKE string AND col_name > num,3
201,SELECT COUNT(col_name) FROM table_name WHERE col_name NOT IN ( SELECT col_name FROM table_name ),3
202,SELECT COUNT(col_name) FROM table_name WHERE month = num,3
203,SELECT COUNT(col_name) FROM table_name WHERE month > num,3
204,SELECT COUNT(table_alias0.col_name) FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name,3
205,SELECT COUNT(table_alias0.col_name) FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias0.col_name = num AND table_alias1.col_name = string,3
206,SELECT COUNT(table_alias0.col_name) FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias0.col_name = string AND table_alias0.col_name = string AND table_alias1.col_name = string,3
207,SELECT COUNT(table_alias0.col_name) FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias0.col_name = string AND table_alias1.col_name = num,3
208,SELECT COUNT(table_alias0.col_name) FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias0.col_name BETWEEN num AND num AND table_alias1.col_name = string,3
209,SELECT COUNT(table_alias0.col_name) FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias0.col_name LIKE string,3
210,SELECT COUNT(table_alias0.col_name) FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias1.col_name = num,3
211,SELECT COUNT(table_alias0.col_name) FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias1.col_name = num AND table_alias0.col_name = boolean,3
212,SELECT COUNT(table_alias0.col_name) FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias1.col_name = string AND table_alias0.col_name > num,3
213,SELECT COUNT(table_alias1.col_name) FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias1.col_name = num AND table_alias0.col_name = string,3
214,SELECT COUNT(table_alias1.col_name) FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias1.col_name = table_alias0.col_name WHERE table_alias0.col_name = string,3
215,SELECT DISTINCT col_name FROM table_name WHERE col_name = num,3
216,SELECT DISTINCT table_alias0.col_name FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name INNER JOIN table_name AS table_alias2 ON table_alias1.col_name = table_alias2.col_name WHERE table_alias2.col_name = string,3
217,SELECT DISTINCT table_alias0.col_name FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias0.col_name = num AND table_alias1.col_name = string,3
218,SELECT DISTINCT table_alias0.col_name FROM table_name AS table_alias0 WHERE table_alias0.col_name = num,3
219,"SELECT DISTINCT table_alias0.col_name, table_alias0.col_name FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias1.col_name = num",3
220,"SELECT DISTINCT table_alias0.col_name, table_alias0.col_name FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias1.col_name = string",3
221,SELECT DISTINCT table_alias1.col_name FROM table_name AS table_alias0 INNER JOIN `col_name` AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias0.col_name = string AND table_alias0.col_name = string,3
222,SELECT DISTINCT table_alias2.`col_name col_name` FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.`col_name col_name` = table_alias1.`col_name col_name` INNER JOIN table_name AS table_alias2 ON table_alias2.`col_name col_name` = table_alias0.`col_name col_name` WHERE table_alias1.`col_name col_name` = string,3
223,SELECT MAX(table_alias1.col_name) FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias0.col_name = string,3
224,SELECT MIN(col_name) FROM table_name WHERE col_name = string,3
225,SELECT MIN(table_alias0.col_name) FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias1.col_name = string,3
226,SELECT MIN(table_alias1.col_name) FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias0.col_name = string,3
227,SELECT SUM(CASE WHEN table_alias1.col_name = string THEN num ELSE num END) FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias1.col_name = table_alias0.col_name WHERE table_alias0.col_name = string,3
228,SELECT SUM(col_name) FROM table_name WHERE col_name LIKE string,3
229,SELECT SUM(table_alias1.col_name) FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias0.col_name = num,3
230,SELECT col_name - col_name FROM table_name WHERE col_name = num,3
231,SELECT col_name FROM `col_name-col_name` WHERE col_name = string,3
232,SELECT col_name FROM table_name GROUP BY col_name HAVING COUNT(col_name) > num,3
233,SELECT col_name FROM table_name ORDER BY col_name DESC LIMIT num;,3
234,SELECT col_name FROM table_name WHERE col_name = num GROUP BY col_name ORDER BY COUNT(col_name) DESC LIMIT num,3
235,SELECT col_name FROM table_name WHERE col_name = num LIMIT num,3
236,SELECT col_name FROM table_name WHERE col_name = string GROUP BY col_name ORDER BY COUNT(col_name) DESC LIMIT num,3
237,SELECT col_name FROM table_name WHERE col_name BETWEEN num AND num,3
238,"SELECT col_name, col_name FROM table_name WHERE col_name = boolean",3
239,"SELECT col_name, col_name FROM table_name WHERE col_name = string AND col_name = string",3
240,"SELECT col_name, col_name, col_name FROM table_name WHERE col_name = num",3
241,"SELECT col_name, col_name, col_name FROM table_name WHERE col_name = string",3
242,SELECT table_alias0.col_name FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name INNER JOIN table_name AS table_alias2 ON table_alias1.col_name = table_alias2.col_name WHERE table_alias2.col_name = string LIMIT num,3
243,SELECT table_alias0.col_name FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name ORDER BY table_alias1.table_name DESC LIMIT num,3
244,SELECT table_alias0.col_name FROM table_name AS table_alias0 INNER JOIN table_name AS table_alias1 ON table_alias0.col_name = table_alias1.col_name WHERE table_alias0.col_name = num,3
